,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,XVAR,YVAR,ZVAR,XMFCC0,XMFCC1,XMFCC2,XMFCC3,XMFCC4,XMFCC5,XMFCC6,XMFCC7,XMFCC8,XMFCC9,XMFCC10,XMFCC11,XMFCC12,YMFCC0,YMFCC1,YMFCC2,YMFCC3,YMFCC4,YMFCC5,YMFCC6,YMFCC7,YMFCC8,YMFCC9,YMFCC10,YMFCC11,YMFCC12,ZMFCC0,ZMFCC1,ZMFCC2,ZMFCC3,ZMFCC4,ZMFCC5,ZMFCC6,ZMFCC7,ZMFCC8,ZMFCC9,ZMFCC10,ZMFCC11,ZMFCC12,XYCOS,XZCOS,YZCOS,XYCOR,XZCOR,YZCOR,RESULTANT
27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7712012807499649,0.04181607970029805,-0.18301418132455302,0.2750477718429823,0.2391307102213827,0.21158265895953757,0.000644919137198215,0.00045492393325929594,0.0018361419764480046,0.000913088,0.000617535,0.00185592,0.0302173,0.0248502,0.0430803,0.335913,0.474798,0.474035,0.472765,0.470988,0.468707,0.465924,0.462643,0.458865,0.454597,0.449841,0.444604,0.438891,-0.0690456,-0.097593,-0.0974362,-0.0971751,-0.0968099,-0.0963411,-0.0957691,-0.0950945,-0.0943181,-0.0934407,-0.0924633,-0.0913868,-0.0902125,0.107285,0.151642,0.151398,0.150993,0.150425,0.149697,0.148808,0.14776,0.146553,0.14519,0.143671,0.141999,0.140174,-0.999872,0.999903,-0.999683,0.178502,-0.043207,0.457641,0.41256969367174984
28,0.005,0.135,0.23,0.39,0.13,0.08,0.025,0.005,0.0,0.0,0.995,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.125,0.385,0.265,0.175,0.025,0.0,0.0,0.0,0.0,0.28655212536825686,-0.6449883257381812,0.2353782167923057,0.31772612549157714,0.22684120804441474,0.24000982658959538,0.1478963736066998,0.17076080120957493,0.18226032707002846,0.208459,0.225712,0.175291,0.456573,0.475091,0.418678,0.394779,0.558003,0.557106,0.555613,0.553525,0.550845,0.547574,0.543717,0.539278,0.534261,0.528673,0.522518,0.515803,0.435256,0.615215,0.614227,0.612581,0.610279,0.607323,0.603717,0.599465,0.594571,0.58904,0.582878,0.576092,0.568689,0.374608,0.529491,0.528641,0.527224,0.525243,0.522699,0.519596,0.515936,0.511723,0.506963,0.50166,0.49582,0.489448,-0.765957,0.641536,-0.614041,-0.227892,0.230567,0.178168,0.4425024508851258
29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6608471764909761,-0.016862213680282883,0.538617874437994,0.22343070311022417,0.1939931811375521,0.19774855491329482,0.001905517502038976,0.002066653732421692,0.003486415150060911,0.00258894,0.00290835,0.003484,0.0508817,0.0539291,0.0590254,0.313558,0.4432,0.442488,0.441303,0.439644,0.437515,0.434917,0.431854,0.428328,0.424343,0.419905,0.415016,0.409683,-0.135598,-0.191662,-0.191354,-0.190841,-0.190124,-0.189203,-0.18808,-0.186755,-0.18523,-0.183507,-0.181588,-0.179474,-0.177167,0.262981,0.371712,0.371114,0.37012,0.368729,0.366943,0.364765,0.362195,0.359238,0.355896,0.352174,0.348074,0.343601,-0.9837,0.999936,-0.983528,-0.0819905,-0.373052,0.0485553,0.4220083006188754
30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2530966586619794,-0.3544861447908768,-0.7409390674792286,0.3790769110367631,0.3159316040452441,0.26213179190751446,0.0019242495573930283,0.0016954319814817293,0.0017077780648971908,0.00254191,0.00238566,0.00163002,0.0504173,0.0488432,0.0403735,0.176969,0.250137,0.249736,0.249066,0.24813,0.246929,0.245463,0.243734,0.241744,0.239495,0.23699,0.234231,0.231221,0.237096,0.335125,0.334587,0.33369,0.332436,0.330826,0.328862,0.326546,0.32388,0.320867,0.31751,0.313814,0.309781,0.308166,0.435579,0.434879,0.433713,0.432084,0.429991,0.427438,0.424427,0.420962,0.417046,0.412684,0.407879,0.402638,0.999879,0.999916,0.999968,-0.319213,-0.305207,-0.0911668,0.41182989345667653
31,0.025,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.19168667838486864,0.021123356781957824,0.9001732952083874,0.2679592781723439,0.22916733857034255,0.18882485549132946,0.004578061282001976,0.005115050109049065,0.002119531913322751,0.00586836,0.00631233,0.00212434,0.0766052,0.0794502,0.0460906,0.137549,0.194419,0.194107,0.193586,0.192859,0.191925,0.190785,0.189442,0.187895,0.186147,0.1842,0.182055,0.179716,-0.0980539,-0.138595,-0.138372,-0.138001,-0.137483,-0.136817,-0.136005,-0.135047,-0.133944,-0.132698,-0.13131,-0.129781,-0.128114,0.33596,0.474864,0.474101,0.472831,0.471054,0.468773,0.465989,0.462707,0.458929,0.45466,0.449904,0.444666,0.438952,-0.946959,-0.999312,0.953384,0.519321,0.394567,0.221295,0.41628812907851037
32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06163402899842381,-0.6604764300032282,-0.28668803974236773,0.3146745971186894,0.2735607823262457,0.29205953757225434,0.002555682277817931,0.0014834084857567203,0.0021948761489903653,0.0034891,0.00198051,0.00211422,0.0590686,0.0445029,0.0459806,-0.0245497,-0.0346999,-0.0346442,-0.0345513,-0.0344215,-0.0342548,-0.0340514,-0.0338116,-0.0335355,-0.0332236,-0.032876,-0.0324933,-0.0320757,0.327381,0.462738,0.461995,0.460757,0.459025,0.456802,0.45409,0.450892,0.44721,0.44305,0.438416,0.433312,0.427744,0.171501,0.242409,0.24202,0.241371,0.240464,0.239299,0.237879,0.236203,0.234275,0.232095,0.229667,0.226994,0.224077,0.997838,0.997523,0.999937,0.0855504,-0.379348,-0.22692,0.4024180626994718
33,0.35,0.385,0.14,0.075,0.04,0.01,0.0,0.0,0.0,0.0,0.865,0.105,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.3,0.23,0.085,0.035,0.025,0.01,0.01,0.005,-0.1330626593716733,-0.6550236863640118,0.1678123405443395,0.21926591144763358,0.30395655278859224,0.22531560693641617,0.1841370987527435,0.30439541324912694,0.3087480157997712,0.275498,0.379047,0.3307,0.524879,0.615668,0.575066,0.454749,0.642767,0.641735,0.640015,0.63761,0.634522,0.630754,0.626311,0.621198,0.615419,0.608982,0.601892,0.594158,0.491303,0.694435,0.693319,0.691461,0.688863,0.685527,0.681457,0.676657,0.671132,0.664889,0.657934,0.650274,0.641918,0.494589,0.69908,0.697957,0.696086,0.69347,0.690112,0.686014,0.681182,0.675621,0.669336,0.662334,0.654623,0.646211,0.487802,0.0987014,-0.382088,0.334883,0.268243,-0.172323,0.4584990649927229
34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.7019846673103425,0.20173124422856029,0.38370543665578755,0.20652240548349018,0.17843995484807298,0.18667687861271676,0.010893237230705984,0.011430549794613111,0.018166783565284804,0.0161492,0.0173991,0.0189783,0.12708,0.131906,0.137762,0.324971,0.459332,0.458594,0.457365,0.455646,0.45344,0.450748,0.447573,0.443919,0.439789,0.435188,0.430122,0.424595,0.176592,0.249606,0.249205,0.248537,0.247603,0.246404,0.244941,0.243215,0.24123,0.238986,0.236486,0.233733,0.230729,0.235521,0.332899,0.332365,0.331474,0.330228,0.328629,0.326678,0.324377,0.321728,0.318735,0.315401,0.311729,0.307724,0.995098,0.996821,0.994307,-0.154,-0.310592,0.118136,0.42229247373126205
35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45581000008252254,0.3398005991035969,0.563025541788214,0.26225796143035096,0.27212098873505497,0.2023121387283237,0.0030443667902208724,0.0032442899768521617,0.002522066152312747,0.00499984,0.00601051,0.00237279,0.0707096,0.0775275,0.0487113,0.260541,0.368263,0.367672,0.366686,0.365308,0.363539,0.361381,0.358835,0.355906,0.352595,0.348907,0.344845,0.340413,0.231934,0.327829,0.327303,0.326425,0.325199,0.323624,0.321702,0.319436,0.316828,0.313881,0.310598,0.306982,0.303037,0.268688,0.379779,0.379169,0.378153,0.376732,0.374907,0.372681,0.370056,0.367035,0.363621,0.359817,0.355628,0.351058,0.999583,0.999889,0.999789,-0.661408,-0.177755,-0.167247,0.39865212114930315
36,0.015,0.13,0.365,0.35,0.1,0.03,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.38,0.18,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.20803026927107832,-0.6586153049197067,-0.19845670989419364,0.3312365896447601,0.3385697666382548,0.3187450867052023,0.12867960559906108,0.128375503432035,0.17713647606039354,0.178128,0.173072,0.167459,0.422053,0.41602,0.409218,0.375302,0.530474,0.529621,0.528202,0.526217,0.523669,0.520559,0.516893,0.512673,0.507904,0.502591,0.496739,0.490356,0.391912,0.55395,0.55306,0.551578,0.549505,0.546844,0.543597,0.539768,0.535361,0.530381,0.524833,0.518723,0.512057,0.372894,0.52707,0.526223,0.524813,0.52284,0.520308,0.517219,0.513576,0.509383,0.504644,0.499365,0.493552,0.48721,-0.642284,-0.562226,0.623341,0.20557,-0.18346,-0.0446491,0.43317397181590067
37,0.0,0.0,0.155,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.185,0.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3152939040592842,0.6594981944308891,0.02424467357921998,0.34018900041087047,0.24413888824898064,0.2905387283236994,0.04584406972966163,0.019664088737840694,0.043391413488870025,0.0631255,0.0259267,0.0449509,0.251248,0.161018,0.212016,0.23635,0.33407,0.333534,0.33264,0.33139,0.329785,0.327827,0.325518,0.32286,0.319857,0.316511,0.312826,0.308806,0.32526,0.459741,0.459003,0.457773,0.456052,0.453844,0.451149,0.447971,0.444314,0.440181,0.435576,0.430505,0.424973,0.0994342,0.140546,0.14032,0.139944,0.139418,0.138743,0.137919,0.136948,0.13583,0.134566,0.133158,0.131608,0.129917,0.963764,0.543969,0.336049,-0.965375,0.876139,-0.823441,0.41682365287692885
38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05711195834261712,-0.6952822468637151,-0.10383945161694057,0.4086967580364305,0.3004112050496441,0.3030774566473988,0.004199879319147808,0.0033028018250665665,0.005214505887998819,0.00595954,0.00593074,0.0063472,0.0771981,0.0770113,0.0796693,-0.0342605,-0.0484258,-0.048348,-0.0482184,-0.0480372,-0.0478046,-0.0475207,-0.047186,-0.0468008,-0.0463654,-0.0458804,-0.0453462,-0.0447635,0.336127,0.475101,0.474338,0.473067,0.471289,0.469007,0.466222,0.462938,0.459159,0.454887,0.450129,0.444888,0.439172,0.0474818,0.0671135,0.0670057,0.0668261,0.066575,0.0662526,0.0658592,0.0653953,0.0648614,0.064258,0.0635859,0.0628456,0.062038,-0.992425,-0.989079,0.996998,0.182843,0.0166907,0.644764,0.40380610583505
39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5652992680249879,-0.04603705733526528,0.6895820697224389,0.2566166448187931,0.2793199566910088,0.23749710982658961,0.0004713462545835516,0.0003558070299851479,0.0009912879766694968,0.000648204,0.000485658,0.000944183,0.0254598,0.0220376,0.0307276,0.291138,0.411511,0.41085,0.409749,0.408209,0.406232,0.40382,0.400976,0.397702,0.394003,0.389881,0.385342,0.380391,-0.055865,-0.0789627,-0.0788359,-0.0786246,-0.0783291,-0.0779498,-0.077487,-0.0769412,-0.076313,-0.0756031,-0.0748122,-0.0739413,-0.0729911,0.297408,0.420373,0.419698,0.418573,0.417,0.414981,0.412517,0.409611,0.406267,0.402488,0.398277,0.39364,0.388582,-0.999937,0.999997,-0.999936,-0.032161,-0.201084,-0.0148801,0.4288513446397954
40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3001543171671659,0.07104377660492947,0.8804291944661063,0.4864138835084424,0.47120528001105766,0.33280809248554916,0.0036373341467134364,0.0033956206430549797,0.003408477610838348,0.00515316,0.00504312,0.00358091,0.0717855,0.0710149,0.0598407,0.200605,0.283547,0.283091,0.282333,0.281272,0.27991,0.278248,0.276288,0.274032,0.271483,0.268643,0.265515,0.262104,0.0154841,0.0218861,0.021851,0.0217924,0.0217105,0.0216054,0.0214771,0.0213258,0.0211517,0.0209549,0.0207357,0.0204943,0.020231,0.333361,0.471191,0.470434,0.469173,0.46741,0.465147,0.462385,0.459128,0.455379,0.451143,0.446424,0.441227,0.435557,-0.996703,-0.999754,0.997059,0.178822,0.266177,-0.233776,0.427021926244553
41,0.03,0.54,0.325,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.705,0.29,0.0,0.0,0.0,0.035,0.805,0.155,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.004336163856773863,0.7334319326721672,-0.09798785008038971,0.6485518446779233,0.3685871593448363,0.3580086705202312,0.0867503033598345,0.02761316349331656,0.06725432832515044,0.11793,0.0433137,0.067141,0.343409,0.208119,0.259116,0.304378,0.430225,0.429534,0.428383,0.426773,0.424706,0.422184,0.419211,0.415788,0.41192,0.407611,0.402866,0.397689,0.355252,0.502133,0.501327,0.499983,0.498104,0.495692,0.492749,0.489278,0.485283,0.480769,0.47574,0.470201,0.464159,0.227151,0.321067,0.320552,0.319693,0.318491,0.316949,0.315067,0.312848,0.310293,0.307407,0.304191,0.30065,0.296786,0.0164379,0.421288,-0.748831,-0.239669,0.65166,-0.446447,0.4324225110019909
42,0.0,0.045,0.46,0.47,0.025,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.405,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20805089990839995,-0.6321158567256511,-0.33374442807767474,0.2801386524753315,0.2315925268953443,0.26286820809248557,0.07458806055261222,0.1414433279366311,0.1920678135036362,0.0989304,0.195608,0.184403,0.314532,0.442276,0.429422,0.32357,0.457352,0.456617,0.455393,0.453682,0.451485,0.448804,0.445643,0.442005,0.437893,0.433312,0.428268,0.422764,0.433759,0.6131,0.612115,0.610475,0.60818,0.605235,0.601642,0.597404,0.592526,0.587014,0.580874,0.574111,0.566734,0.354368,0.500884,0.500079,0.498739,0.496865,0.494458,0.491523,0.488061,0.484076,0.479573,0.474556,0.469031,0.463004,-0.887417,-0.67009,0.699741,-0.374485,0.0982167,-0.316843,0.43100078169199607
43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33078833791333484,0.193852806702753,0.749841627434557,0.30699979782564746,0.20157110276670737,0.1847815028901734,0.0018670322456584732,0.0015522699599930423,0.002265947432537192,0.00246367,0.00215831,0.00224644,0.0496353,0.0464576,0.0473966,0.214024,0.302513,0.302027,0.301218,0.300086,0.298633,0.29686,0.294769,0.292362,0.289642,0.286613,0.283276,0.279636,0.151405,0.214005,0.213661,0.213088,0.212288,0.211259,0.210005,0.208526,0.206823,0.204899,0.202756,0.200396,0.19782,0.310009,0.438184,0.43748,0.436308,0.434668,0.432563,0.429995,0.426966,0.42348,0.419541,0.415152,0.410319,0.405046,0.999869,0.999951,0.999914,-0.2307,-0.0826308,-0.171742,0.394399457566217
44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7010934237780473,-0.024701086344492074,-0.5130183211545312,0.3085904534575075,0.305080743624594,0.2622306358381503,0.0013904887574513795,0.00135474396885077,0.0017606408505297353,0.00192018,0.00183602,0.00171184,0.0438199,0.0428488,0.0413744,0.322061,0.45522,0.454488,0.45327,0.451567,0.44938,0.446712,0.443565,0.439944,0.435851,0.431292,0.426271,0.420793,-0.131346,-0.185652,-0.185354,-0.184857,-0.184162,-0.183271,-0.182182,-0.180899,-0.179422,-0.177753,-0.175894,-0.173846,-0.171612,0.254997,0.360427,0.359848,0.358884,0.357535,0.355804,0.353691,0.3512,0.348332,0.345092,0.341482,0.337507,0.33317,-0.996892,-0.999973,0.996899,0.013839,0.803529,0.0254535,0.4333467214282938
45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.29125095932463546,0.3158266953956111,0.8060008279659956,0.4205409142193787,0.3622704969015642,0.2905387283236994,0.0035568227781793108,0.0022431392750578696,0.0025223707039757834,0.00474636,0.00319324,0.00255331,0.0688938,0.0565088,0.0505303,0.194671,0.275158,0.274716,0.27398,0.272951,0.271629,0.270016,0.268114,0.265925,0.263451,0.260695,0.25766,0.254349,0.221868,0.313601,0.313097,0.312258,0.311084,0.309578,0.30774,0.305572,0.303077,0.300258,0.297117,0.293658,0.289885,0.320277,0.452697,0.45197,0.450759,0.449065,0.44689,0.444237,0.441107,0.437506,0.433436,0.428902,0.423909,0.418462,-0.999657,-0.999813,0.999915,0.51446,-0.0375807,-0.381005,0.4324095547810614
46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584015382203187,-0.6965630372600394,-0.08911022538004602,0.46860036652253595,0.3055564514271234,0.3100369942196532,0.00811174251215097,0.0023194334800701127,0.00711012772712171,0.0120569,0.0034527,0.00697092,0.109804,0.0587597,0.0834921,0.0356424,0.050379,0.050298,0.0501632,0.0499747,0.0497327,0.0494374,0.0490892,0.0486884,0.0482355,0.0477309,0.0471752,0.046569,0.335142,0.473709,0.472948,0.47168,0.469908,0.467632,0.464855,0.461581,0.457813,0.453554,0.448809,0.443584,0.437884,0.0179127,0.0253188,0.0252781,0.0252103,0.0251156,0.024994,0.0248456,0.0246706,0.0244691,0.0242415,0.0239879,0.0237087,0.023404,-0.971761,-0.969722,0.994412,0.329579,-0.121316,0.0907422,0.40393609991837576
47,0.07,0.81,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.7,0.27,0.015,0.005,0.0,0.0,0.04,0.635,0.325,0.0,0.0,0.0,0.0,0.0,0.0,-0.09069640779342955,0.7339124167598855,0.1950514590493795,0.4137941604220879,0.3027678591997051,0.2527219653179191,0.05432024189216967,0.038638157806708866,0.08545996529956809,0.0708863,0.0683841,0.0833562,0.266245,0.261504,0.288715,0.219883,0.310795,0.310295,0.309464,0.308301,0.306808,0.304986,0.302838,0.300365,0.297571,0.294459,0.29103,0.287291,0.362467,0.512332,0.511509,0.510138,0.508221,0.505759,0.502757,0.499215,0.495139,0.490533,0.485402,0.479751,0.473586,0.256843,0.363037,0.362454,0.361482,0.360124,0.35838,0.356252,0.353743,0.350855,0.347591,0.343955,0.33995,0.335582,-0.735247,-0.520866,0.839043,-0.000255023,0.347338,-0.425993,0.4391813395868693
48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.095,0.42,0.41,0.05,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.605,0.19,0.015,0.0,0.0,0.0,0.0,-0.7089355416367522,0.17468224235917687,0.3617855182970857,0.24130487240189652,0.22449031306871847,0.23498381502890173,0.029273063635941676,0.09770261048744262,0.11331998228063052,0.0395549,0.135947,0.111914,0.198884,0.36871,0.334536,0.328662,0.464549,0.463803,0.46256,0.460822,0.45859,0.455867,0.452656,0.448961,0.444784,0.440131,0.435007,0.429418,0.355396,0.502337,0.50153,0.500185,0.498306,0.495892,0.492948,0.489476,0.48548,0.480964,0.475932,0.470392,0.464347,0.319949,0.452234,0.451507,0.450297,0.448605,0.446432,0.443782,0.440656,0.437058,0.432992,0.428463,0.423475,0.418033,-0.768571,-0.899616,0.647118,0.0164806,0.794221,-0.256115,0.43086862823851535
49,0.0,0.01,0.925,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,0.0,0.0,0.005,0.945,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14364947721965027,0.7199738736777304,-0.09277898121672491,0.2996902167178624,0.2190743854960953,0.27068959537572257,0.025603967880327032,0.007771384990031711,0.04006137177452102,0.0382999,0.0113565,0.0418719,0.195704,0.106567,0.204626,0.190838,0.269742,0.269308,0.268587,0.267577,0.266282,0.264701,0.262836,0.26069,0.258265,0.255563,0.252588,0.249342,0.341631,0.482881,0.482105,0.480813,0.479006,0.476687,0.473856,0.470519,0.466677,0.462336,0.4575,0.452173,0.446363,0.136818,0.193386,0.193076,0.192558,0.191835,0.190906,0.189772,0.188435,0.186897,0.185158,0.183221,0.181088,0.178761,0.951556,-0.78427,-0.853194,-0.634114,0.188127,-0.149209,0.4244190214598206
50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14323356357124584,-0.6619711859698646,0.30566675331427084,0.21968004278270167,0.1811352484507821,0.20445317919075143,0.0028478691872608763,0.003129387050590738,0.011797777695743661,0.00361591,0.00380964,0.0101577,0.0601324,0.0617223,0.100785,0.0955696,0.135083,0.134866,0.134505,0.134,0.133351,0.132559,0.131625,0.130551,0.129336,0.127983,0.126493,0.124868,0.328259,0.46398,0.463234,0.461993,0.460257,0.458028,0.455308,0.452101,0.44841,0.444239,0.439592,0.434474,0.428891,0.176206,0.24906,0.24866,0.247993,0.247061,0.245865,0.244405,0.242683,0.240702,0.238463,0.235968,0.233221,0.230224,0.999689,-0.99741,-0.998705,0.783683,0.852565,0.921701,0.4116752825535847
51,0.0,0.095,0.18,0.185,0.19,0.17,0.165,0.015,0.0,0.0,0.14,0.05,0.17,0.295,0.19,0.13,0.015,0.01,0.0,0.0,0.28,0.215,0.285,0.07,0.095,0.05,0.005,0.0,0.0,0.0,0.4625157824375511,0.24520679584681565,-0.07785470159527866,0.37747125537229426,0.36090845216429773,0.33280809248554916,0.21788397398067783,0.2225417129400431,0.3930119236590498,0.271646,0.297877,0.390095,0.521196,0.545781,0.624576,0.378773,0.535379,0.534519,0.533086,0.531083,0.528511,0.525373,0.521672,0.517413,0.5126,0.507238,0.501332,0.49489,0.390186,0.551512,0.550626,0.54915,0.547086,0.544437,0.541204,0.537392,0.533005,0.528046,0.522523,0.516439,0.509803,0.4381,0.619235,0.61824,0.616583,0.614266,0.611291,0.607662,0.603382,0.598455,0.592888,0.586686,0.579856,0.572405,0.684941,0.0441971,0.40611,0.401825,0.292865,0.633014,0.433839057823614
52,0.0,0.0,0.005,0.095,0.235,0.21,0.27,0.175,0.01,0.0,0.265,0.4,0.25,0.08,0.005,0.0,0.0,0.0,0.0,0.0,0.295,0.385,0.19,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.7667087531668029,-0.07524530964947183,-0.14328240379709054,0.5395270424500923,0.4582298601672465,0.2919815028901734,0.17540365092731963,0.13302447248350885,0.2428181180552992,0.21841,0.174354,0.245185,0.467343,0.417557,0.495162,0.420618,0.594526,0.59357,0.59198,0.589755,0.586899,0.583414,0.579305,0.574575,0.56923,0.563276,0.556718,0.549564,0.334969,0.473464,0.472704,0.471437,0.469665,0.467391,0.464616,0.461343,0.457576,0.45332,0.448578,0.443355,0.437658,0.414318,0.58562,0.584679,0.583112,0.580921,0.578108,0.574675,0.570628,0.565969,0.560704,0.554838,0.548379,0.541332,-0.437388,-0.323471,0.240298,-0.273945,0.175238,0.107812,0.4455514815438633
53,0.06,0.91,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815,0.185,0.0,0.0,0.0,0.0,0.18,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11088967560385875,0.7198530018994136,0.07119689223926291,0.2957536864210574,0.25916284641433807,0.2614919075144509,0.03515791288433868,0.02477541244631173,0.05738113256303296,0.0513437,0.0381242,0.0526709,0.226591,0.195254,0.229501,0.22033,0.311427,0.310927,0.310093,0.308928,0.307432,0.305607,0.303454,0.300976,0.298177,0.295058,0.291622,0.287875,0.351243,0.496466,0.495669,0.49434,0.492483,0.490098,0.487188,0.483756,0.479807,0.475343,0.470371,0.464895,0.458921,0.202555,0.286303,0.285843,0.285077,0.284006,0.28263,0.280952,0.278973,0.276696,0.274122,0.271254,0.268096,0.264651,-0.880992,-0.572873,0.688508,-0.0976823,0.139218,-0.37469,0.42176429179137026
